"The Knowledge Discovery in Healthcare Data (KDH) workshop series was established in 2016 to present AI research efforts to solve pressing problems in healthcare. The workshop series aims to bring together clinical and AI researchers to foster collaborative discussions. This year, the workshop will be co-located with IJCAI/ECAI 2018 in Stockholm, Sweden and the focus is on learning healthcare systems. For the first time, this workshop will feature a challenge: The Machine Learning Blood Glucose Level Prediction Challenge.

The notion of the learning healthcare system has been put forward to denote the translation of routinely collected data into knowledge that drives the continual improvement of medical care. This notion has been described in many forms, but each follows a similar cycle of assembling, analyzing and interpreting data from multiple sources (clinical records, guidelines, patient-provided data including wearables, omic data, etc.), followed by feeding the acquired knowledge back into clinical practice. This framework aims to provide personalised recommendations and decision support tools to aid both patients and care providers, to improve outcomes and personalise care.

This framework also extends the range of actions possible in response to patient monitoring data, for example, alerting patients or automatically adjusting insulin doses when blood glucose levels are predicted to go out of range.  Blood glucose level prediction is a challenging task for AI researchers with the potential to improve the health and wellbeing of people with diabetes.  In the Machine Learning Blood Glucose Level Prediction (BGLP) Challenge, researchers will come together to compare the efficacy of different machine learning prediction approaches on a standard set of real patient data.",2018
"Deep learning has shown impressive performance improvements on a variety of tasks in vision, speech and language domains. However, a large amount of labeled data is often needed to deliver these remarkable accuracy gains. The goal of this workshop is to facilitate discussion on the role of equivariance/ invariance of feature maps, including their synergies with unsupervised/self-supervised learning methods that define and solve auxiliary tasks on unlabeled data to learn representations (such as auto-encoding, context prediction, predicting one modality from other, etc.), towards reducing the dependence on labeled examples. Apart from the group-theoretical notions of equivariance and invariance, the workshop also welcomes contributions with a non-group-theoretical and relaxed notion of equivariance and invariance with respect to a set of transformations (possibly input specific and learned from data).

We welcome submissions on topics including (but not limited to):

    Learning desired equivariances / invariances for a given prediction task from data (e.g., from massive amounts of unlabeled data, from auxiliary labels, from multiple views, or from side-information when available)
    Learning transferable invariances: feature maps that are equivariant/invariant with respect to domain- or task-specific nuisance factors while being suitable for transfer learning (on a target domain or task)
    Learning disentangled representations for label efficiency 
    Learning equivariant / invariant feature maps from structure when it is available (e.g., temporal ordering structure in videos)
    Incorporating known equivariances / invariances (from domain knowledge, e.g., rotation and scale for images, permutations for sets, etc.) as inductive biases
    Architectural priors for equivariant features 
    Synergies with unsupervised / self-supervised feature learning methods that define and solve auxiliary tasks on unlabeled data (such as auto-encoding, context prediction, etc.) to learn representation maps
    Hierarchical representations with interplay between invariance and equivariance 
    Visualizing/understanding the equivariances and invariances learned by current popular deep neural net architectures",2018
"Overview

This workshop aims to bring together a growing community of researchers, practitioners, and policymakers concerned with fairness, accountability, and transparency in machine learning. The past several years have seen growing recognition that machine learning raises new ethical, legal, and technical challenges. In particular, policymakers, regulators, and advocates have expressed fears about the potential discriminatory impact of machine learning models, with many calling for research into how we can use automated decision-making tools without inadvertently encoding and perpetuating societal biases. Concurrently, there has been increasing concern that the complexity of machine learning models limits their use in critical applications involving humans, such as loan approval to recidivism prediction. Most recently, there is emerging concern that the standard emphasis in machine learning on prediction rather than causation inhibits the ability of data-driven tools to produce meaningful, actionable recommendations.

The goal of this workshop is to provide researchers with a venue to explore how to characterize and address these issues in ways that are computationally rigorous and scientifically defensible. We seek contributions that attempt to measure and mitigate bias in machine learning, to audit and evaluate machine learning models, and to render such models more interpretable and their decisions more explainable.

This year, the workshop is co-located with ICML, and will consist of invited talks, invited panels, contributed talks, as well as a poster session. We welcome paper submissions from researchers and practitioners that address any issue of fairness, accountability, and transparency related to machine learning. In particular, we will place a special emphasis on causal inference to address questions of fairness, and to create recommendation systems directed at altering causal factors. We will also focus on issues surrounding the collection, measurement, and mitigation of biased data.
Topics of Interest
Fairness:

    How should we define, measure, and deal with biases in training data sets? Can we design data collection practices that limit the effect of bias? How can we use additional sources of information to assess and correct for bias?
    What are meaningful formal fairness criteria? How do different criteria relate and trade-off? What are their limitations?
    Should we turn to the law for definitions of fairness? Are proposed formal fairness criteria reconcilable with the law?
    How can we use the tools of causal inference to reason about fairness in machine learning? Can causal inference lead to actionable recommendations and interventions? How can we design and evaluate the effect of interventions?
    Can we develop definitions of discrimination and disparate impact that move beyond distributional constraints such as demographic parity or the 80% rule?
    Who should decide what is fair when fairness becomes a machine learning objective?
    Are there any dangers in turning questions of fairness into computational problems?
    What are the societal implications of algorithmic experimentation and exploration? How can we manage the cost that such experimentation might pose to individuals? 

Accountability:

    What would human review entail if models were available for direct inspection?
    Are there practical methods to test existing algorithms for compliance with a policy?
    Can we prove that an algorithm behaves in some way without having to reveal the algorithm? Can we achieve accountability without transparency?
    How can we conduct reliable empirical black-box testing and/or reverse engineer algorithms to test for ethically salient differential treatment?
    Can we demonstrate the causal origins of the outcome predicted by a model?
    What constitutes sufficient evidence to someone other than the creator of a model that the model functions as intended? Can we describe the goals of modeling effectively?
    What are the societal implications of autonomous experimentation? How can we manage the risks that such experimentation might pose to users? 

Transparency:

    How can we develop interpretable machine learning methods that provide ways to manage the complexity of a model and/or generate meaningful explanations?
    Can we field interpretable methods in a way that does not reveal private information used in the construction of the model?
    Can we use adversarial conditions to learn about the inner workings of inscrutable algorithms? Can we learn from the ways they fail on edge cases?
    How can we use game theory and machine learning to build fully transparent, but robust models using signals that people would face severe costs in trying to manipulate?",2018
"Overview

The Third Annual Workshop on Human Interpretability in Machine Learning (WHI 2018), held in conjunction with ICML 2018 and the Federated Artificial Intelligence Meeting, will bring together researchers who study the interpretability of predictive models, develop interpretable machine learning algorithms, and develop methodology to interpret black-box machine learning models. They will exchange ideas on these and allied topics, including:

    Quantifying and axiomatizing interpretability,
    Psychology of human concept learning,
    Rule learning,
    Symbolic regression,
    Case-based reasoning,
    Generalized additive models,
    Interpretation of black-box models (including deep neural networks), 
    Causality of predictive models, 
    Visual analytics, and
    Interpretability in reinforcement learning.",2018
"Call for papers

Building effective and user-friendly transportation systems is one of the big challenges for engineers in the 21st century. The rapid change of location, enabled by plane, high-speed rail, sea and road travel, has constantly become easier and more natural. These days we travel without any of the difficulties that accompanied taking a trip less than a century ago. All we have to do is to organize and to pick up the transport mode that comes closest to our objectives. In much the same way, many new opportunities for the delivery of goods are being explored and commercially exploited.

The purpose of this workshop is to bring researchers and practitioners together in order to set up visions on how Agent technologies, Machine Learning and Artificial Intelligent techniques in general, can be and are used for today's isolated IT-tools so as to model, simulate, and manage large-scale complex transportation systems. Therefore, we are interested in research papers, case studies and practitioners' reports on the implementation and use of intelligent agents in all areas related to transportation, traffic and logistics. Besides running real-world applications, we are also interested in papers concerning demonstrators or testbeds that are still under development. Conceptual papers and those reporting on particular components of transportation systems are also welcome. 

As for the 2016 edition, a publication of selected extended versions of workshop papers in a special issue of an international journal is planned. 


Relevant topics: 

    Applications of AI technology in traffic, transportation, and transport logistics 
    Optimization (e.g., traffic assignment, routing, route choice)
    Autonomic transportation systems
    Coordination in intelligent transportation systems 
    Intelligent, adaptive traffic control
    Distributed decision making in traffic, transportation and transport logistics
    Multi-agent systems for intelligent vehicles
    Machine learning and multi-agent learning for traffic and transportation (also based on, e.g., reinforcement learning and deep learning)
    Mobile devices in smart transportation systems 
    Intelligent monitoring of transportation systems
    Data collection, filtering and distribution of traffic information and transportation data 
    Autonomous vehicles and collaborative driving
    Self-* properties of traffic systems
    Multilevel goals and goal conflicts in traffic and transportation
    Agent-based approaches to modelling driver behaviour  
    Cognitive approaches to modelling traffic participants
    Agent-based simulation of traffic and transportation systems 
    Agent-based pedestrian and crowd simulation
    Future technologies: opportunities for smart transportation 
    Shared and on-demand mobility (car sharing, ride sharing, Mobility as a Service etc)

",2018
"About

The ABMUS2018 workshop on Agent-based modelling of urban systems will held on the 15th of July 2018 in Stockholm, Sweden. The workshop is part of the Federated AI Meeting (FAIM2018), which includes the AAMAS2018 conference and IJCAI-ECAI (International Joint Conference on Artificial Intelligence and the European Conference on Artificial Intelligence). It is the follow-up of ABMUS2016 held in Singapore during AAMAS2016 on the 10th of May 2016 and ABMUS2017 held in Sao Paulo during AAMAS2017 on the 8th of May 2017.

The central goal of this workshop is to bring together the community of researchers and practitioners who use agent-based models and multi-agent systems to understand and manage cities and urban infrastructure systems. Through the exchange of ideas and state-of-the-art within this area, we will pool together current thinking to discuss avenues of fruitful research and methodological challenges we face in building robust, realistic, and trusted models of urban systems.

Drawing from a recognised ongoing challenge associated with communication of agent-based and multi-agent systems to applied audiences in industry and government, an overarching theme for the workshop this year will be balancing insight and numbers, asking participants to emphasise how modelled systems have balanced the provision of mechanistic insight into complex challenges facing urban systems with the practical challenges of producing results for real-world decision support. We will discuss challenges associated with model development, deployment and communication, as well as developments in interfaces and stakeholder engagement.
Call for Papers

Agent-based modelling has proven itself to be a useful technique for understanding and predicting changes and impact of urban form and policy on urban systems. However, recognised challenges remain in designing, developing and implementing trusted models that can be used by industry and governments to enhance decision-making. This workshop invites submissions from researchers and practitioners who use agent-based models and agent systems to understand, explore, and manage cities and urban infrastructure systems.

In particular, we invite presentations that describe efforts and challenges in design, development and deployment of urban system models that have balanced the provision of mechanistic insight into complex challenges facing urban systems vs practical challenges of producing 'numbers' for real-world decision support for industry and government.

Workshop topics include, but are not limited to, the following:

    Large scale urban simulation applications
    Spatially explicit micro-simulation modelling
    Agent-based modelling of urban transport, land-use, housing, energy, health, etc.
    Simulation of household behaviour and technology adoption
    Localized population synthesis
    Multi-scale urban systems (temporal and spatial)
    Social simulation of demographic transitions
    Model development and co-development processes and protocols
    Data structures for simulating urban environments
    (Multi-)agent systems to provide decision support in e.g. transport, energy and air quality
    Connection of simulation models to social and geographical theory
    Government and industry engagement in model development and uptake
    Processes of model co-development to enhance decision-making in urban systems
    Development in model interfaces and engagement that enhance model uptake

If accepted, each presenter will be given a short time slot (max 10 minutes) to introduce their paper and/or case study, followed by 5-10 minutes in which presenters will share their views on the balancing insight and numbers theme. After three presentations there will be 20-30 minutes of group discussion in which presenters will act as panel members.

Papers should be submitted as an extended abstract (2-4 pages) through the workshop website. Your abstract should include a Title as well as all authors and affiliations. It should articulate the objectives of the paper and provide a brief but thorough description of the research related to the theme of the workshop and the expected gain by those attending the presentation. Accepted authors will be invited to submit a full paper after the workshop to be included in the post-workshop proceedings.",2018
"ALA 2018 - Workshop at the Federated AI Meeting 2018

Adaptive Learning Agents (ALA) encompasses diverse fields such as Computer Science, Software Engineering, Biology, as well as Cognitive and Social Sciences. The ALA workshop will focus on agents and multiagent systems which employ learning or adaptation.

This year's edition of ALA will be held as part of the joint workshop program at the Federated AI Meeting (FAIM) which will take place in Stockholm. Co-located conferences at the FAIM include AAMAS, ICML, IJCAI-ECAI, ICCBR and SOCS.

This workshop is a continuation of the long running AAMAS series of workshops on adaptive agents, now in its sixteenth year. Previous editions of this workshop may be found at the following urls:

    ALA-17
    ALA-16
    ALA-15
    ALA-14
    ALA-13
    ALA-12
    ALA-11
    ALA-10
    ALA-09
    ALAMAS+ALAg-08
    ALAg-07
    Earlier editions

The goal of this workshop is to increase awareness of and interest in adaptive agent research, encourage collaboration and give a representative overview of current research in the area of adaptive and learning agents and multi-agent systems. It aims at bringing together not only scientists from different areas of computer science (e.g. agent architectures, reinforcement learning, evolutionary algorithms) but also from different fields studying similar concepts (e.g. game theory, bio-inspired control, mechanism design).

The workshop will serve as an inclusive forum for the discussion of ongoing or completed work covering both theoretical and practical aspects of adaptive and learning agents and multi-agent systems.

This workshop will focus on all aspects of adaptive and learning agents and multi-agent systems with a particular amphasis on how to modify established learning techniques and/or create new learning paradigms to address the many challenges presented by complex real-world problems. The topics of interest include but are not limited to:

    Novel combinations of reinforcement and supervised learning approaches
    Integrated learning approaches that work with other agent reasoning modules like negotiation, trust models, coordination, etc.
    Supervised multi-agent learning
    Reinforcement learning (single- and multi-agent)
    Novel deep learning approaches for adaptive single- and multi-agent systems
    Multi-objective optimisation in single- and multi-agent systems
    Planning (single- and multi-agent)
    Reasoning (single- and multi-agent)
    Distributed learning
    Adaptation and learning in dynamic environments
    Evolution of agents in complex environments
    Co-evolution of agents in a multi-agent setting
    Cooperative exploration and learning to cooperate and collaborate
    Learning trust and reputation
    Communication restrictions and their impact on multi-agent coordination
    Design of reward structure and fitness measures for coordination
    Scaling learning techniques to large systems of learning and adaptive agents
    Emergent behaviour in adaptive multi-agent systems
    Game theoretical analysis of adaptive multi-agent systems
    Neuro-control in multi-agent systems
    Bio-inspired multi-agent systems
    Applications of adaptive and learning agents and multi-agent systems to real world complex systems

Extended and revised versions of papers presented at the workshop will be eligible for inclusion in a journal special issue (see below).",2018
"Artificial Intelligence (AI) and Psychology are deeply interconnected and have been influencing each other’s development. On the one hand, creating artificial beings that can truly think and behave like humans requires the understanding of human psychology and the use of such understanding to develop better AI agents. On the other hand, given the complexity of human minds and their manifestation of behavioral flexibility, it requires state-of-the-art AI technologies including Machine Learning and Data Mining to analyze huge amounts of human behavioral evidence and model the complexity of human minds to better understand, predict and influence human behavior.

Driven by the complementary nature of applying AI and Machine Learning (ML) techniques to achieve a better understanding of human psychology and building intelligent AI agents that can truly understand and collaborate with humans, our proposed workshop aims at covering two highly related research themes:

    Developing novel AI/ML techniques to model, analyze and predict the psychological characteristics and behavior of humans (e.g., personality, trust, empathy, self-control, stress, emotion, attitude, morality, and decision-making) from large, rich and diverse data sources (e.g., social media, sensors, text and conversations).
    Developing realistic AI agents enhanced with psychological insights (e.g., empathetic, trustworthy, responsible, and hyper-personalized AI agents tailored to individual traits and behavior) to facilitate better human-computer interaction and collaboration.
",2018
"According to a United Nations’ report on World Population Aging (2015), the number of people in the world aged 60 or over is projected to grow to 2.1 billion by year 2050. Aging can come with various complexities and challenges, such as frailty and decline in cognitive and mental health of a person. These changes affect a person’s everyday life, resulting in decreased social participation, lack of physical activity, and vulnerability to injury and disability, that can be exacerbated by the occurrence of various acute health events, such strokes, or long term illnesses. 

Assistive technology refers to any device, equipment or tool that is used to maintain, increase or improve the functional capabilities of older adults or persons with disabilities. The field of assistive technology amalgamates several multi-disciplinary areas including computer science, rehabilitation engineering, data mining, clinical studies, health care, and psychology. The idea of assistive technological solutions is to promote independent, active and healthy aging with a specific focus on older adults, especially with mild cognitive impairments.

Collecting and mining health data using assistive technology devices is a challenging task. Leveraging Artificial Intelligence (AI) techniques and building novel machine learning (ML) models is essential to make advancements in the field of aging and technology. Building AI models on health data will facilitate independent assisted living, promote healthy and active lifestyle, and manage rehabilitation routines effectively. To reason about the collected data, to classify it and to detect abnormalities, new AI tools and methods are required. 

With this workshop, we will bring together researchers from different sub-fields of AI in general, agent based modelling and machine learning to identify and approach the ARIAL-related problems. We will also facilitate discussion, interaction, and comparison of approaches, methods, and ideas related to the domain of aging and technology.",2018
"Call for Papers

Communication is of crucial importance in home and geriatric care. Caregivers are expected not only to facilitate information, guidance and instruction, but also to interact as trustworthy companions of caretakers. In the light of the fact that more and more individuals are increasingly in need of home and geriatric care, ensuring adequate service for all has become a societal challenge. With the increasing maturity of verbal and non-verbal communication understanding and generation technologies, knowledge-based dialogue management techniques, external knowledge acquisition, and virtual character and robot design, questions regarding the use of intelligent conversational agents in home and geriatric applications has become increasingly important. At the same time, the home and geriatric care context implies specific technical and ethical challenges with respect to language, social behaviour, data and knowledge management, etc. An increasing number of research initiatives address these challenges. The aim of the workshop is to bring together researchers working on different aspects of intelligent conversational agents and related fields, practitioners who deploy such agents in the context of home and geriatric care applications, and critical users, who can report about their experience with the use of conversational agents within these applications. Apart from cutting edge technical submissions, contributions that address the challenge of the use of agents in home and geriatric care from the ethical perspective are welcome. The topics of interest include, but are not restricted to:

    Specifics of the home and geriatric care context for conversational agents
    Ethical challenges in home and geriatric care applications
    Design of intelligent conversational agents for home and geriatric care applications
    Personalized agent embodiments
    The use of virtual and augmented reality techniques in home and geriatric care applications
    Personalized knowledge and data management in conversational agents
    Knowledge modelling in conversational agents
    Question answering techniques for conversational agents
    Semantic data fusion and reasoning for multimodal interaction with elderly
    Dialogue management for highly unpredictable conversation shifts
    Adaptation of the language style and vocabulary of conversational agents to a targeted user
    Emotional behaviour of conversational agents in emotionally charged contexts
    Multimodal interaction strategies in conversations with elderly
    Conversational agent interaction with mentally challenged users
",2018
"Our primary goals for this workshop are to draw the attention of the AI community to a novel and rich application domain, namely Synthetic Biology, and to build mutually beneficial collaborations between the two communities. Synthetic biology is the systematic design and engineering of biological systems. Synthetic organisms are currently designed at the DNA level, which limits the complexity of the systems. In this workshop we will have invited speakers introducing the domain, describing the current workflow used by synthetic biologists. We will identify open problems and challenges in the Synthetic Biology and AI intersection through discussions and demonstrate the feasibility of progress through contributed talks. We will also have a high level talk about different AI techniques targeted towards participants with a Synthetic Biology background.

This workshop at FAIM 2018 seeks to bring together the AI and Synthetic Biology communities. We believe that the time is ripe to gather researchers from synthetic biology and AI communities to cultivate a multi-disciplinary research community that can benefit both areas. For AI researchers it will be a never before explored novel domain with unique challenges, whereas for the synthetic biology community it will be an opportunity to break the complexity barrier it is facing.

AI techniques can help address the challenges that synthetic biology faces including:

    representation of knowledge (e.g., semantic networks, frame representations, domain-specific languages, data exchange),
    prediction and modeling of complex and multi-cellular behavior (e.g., multi- agent systems),
    acquisition of knowledge (e.g., machine learning, hypothesis generation),
    planning and decision making (e.g., expert systems, constraint-based reasoning, planning under uncertainty), and
    automated action (e.g., robotics).

We seek both position papers (up to 2 pages) and short papers (up to 6 pages) that address current or future research problems and/or approaches at the intersection of synthetic biology and AI.",2018
"The Workshop

The Artificial Intelligence for Multimodal Human Robot Interaction (AI-MHRI) workshop offers a platform for researchers at the intersection of AI and Multimodal HRI. HRI research studies the interaction between humans and increasingly intelligent and autonomous machines, from the sensory to the physical modality, from problems of learning, social signals, collaboration, to design. Sophisticated AI models and implementations are critical in this endeavor but are not often explicitly addressed. AI models and implementations, on their part, are often developed without sufficiently considering how humans interact with them, whether they understand them, trust them, and are willing to collaborate with them. We thus believe that AI is a significant challenge in HRI research and HRI is a significant challenge in AI research, and this mutual significance motivates our workshop.

Because the AI-MHRI workshop takes place during the IJCAI/ECAI, AAMAS, and ICML meetings, researchers working on AI, Autonomous Systems, and Machine Learning have an opportunity to contribute to the emerging connection between AI and HRI. This workshop builds on previous AAAI Fall Symposia (AI-HRI 2014, 2015, 2016, and 2017, see http://ai-hri.github.io) and connects on previous workshops in the area of social signals in HRI (e.g., Vocal Interactivity in-and-between Humans, Animals and Robots; see http://vihar-2017.vihar.org). The AI-MHRI workshop, however, puts a greater emphasis on discussions, joint research development, and identifying promising future directions of the intersection of these fields, rather than strictly adhering to the standard “mini-conference” format.",2018
"The objective of the workshop is to be an interdisciplinary forum where to discuss agent-based augmented worlds, from their conceptual and theoretical foundations, to their design and engineering, as well as their applications to specific domains.
In particular, it aims at exploring (1) the fruitful integration of intelligent agent/multi-agent -based models, theories and technologies within the context of augmented/mixed reality systems and augmented human systems; (2) the impact that these augmented worlds can have on making individual and collective human/agent actions more effective, on enhancing human/agent reasoning capability, imagination, learning, sociality, and so on. On how activities and processes can be (re-)shaped. On how the physical environment where these augmented worlds are instantiated can be (re-)shaped, accordingly; (3) agent-based augment worlds as a lab where to explore novel forms of human augmentation - besides reality augmentation - along different dimensions, such as cognition and sociality.
Topics of Interest

    Models and theories of agency and MAS living in/shaping Augmented Worlds
    Methodologies for designing agent systems living in/shaping Augmented Worlds
    Methodologies for evaluating applications using MAS living in/shaping Augmented Worlds
    Interaction, coordination, cooperation models inside Augmented worlds
    Agent-based platforms and technologies for developing Augmented Worlds
    Human augmentation by means of agents and multi-agent systems in Augmented Worlds
    Real-world applications designed using agent-based Augmented Worlds
    Future applications of Agent Oriented Programming to develop Augmented Reality Applications based within Augmented Worlds.",2018
"Call for Papers

The Joint Workshop on Architectures and Evaluation for Generality, Autonomy and Progress in AI (AEGAP) focuses on our field's original grand dream: the creation of cognitive autonomous agents with general intelligence that matches (or exceeds) that of humans. We want AI that understands its users and their values so it we can form beneficial and satisfying relationships with them.

In 2018, it is about three decades since John McCarthy published a new version of his 1971 Turing Award Lecture on “Generality in Artificial Intelligence”. Since he coined the term Artificial Intelligence, the field has come a long way. Progress has certainly been made as AI grew from a niche science to a multi-billion dollar endeavor that solves many tasks and a household term that is often viewed to be the future of everything. However, it is not clear how much progress has been made exactly, and especially with respect to AI's grand dream.

As the task turned out to be more difficult than anticipated in the 1950s, a divide-and-conquer approach was adopted that has resulted in a very successful but fractured field. AEGAP aims to bring together researchers from different sub-disciplines to discuss how the different approaches and techniques can contribute to the goal of building beneficial AI with high levels of generality and autonomy. To achieve this goal we will likely need to build large-scale, complex and dynamic architectures that can integrate bottom-up and top-down approaches. One hopeful avenue may be to combine logic- or rule-based top-down approaches with neuroscience-inspired bottom-up approaches, so that intelligence might emerge from their interplay.

This cannot be done without methods for evaluating the different approaches to AI as they exist now and are developed in the future. While we can readily see the performance of AI systems in specific domains, it is more difficult to assess progress in AI, ML and autonomous agents when we put the focus on generality and autonomy. Real progress in this direction only takes place when a system exhibits enough autonomous flexibility to find a diversity of solutions for a range of tasks, some of which may not be known until after the system is deployed. Many evaluation platforms exist (see here), but open research questions remain about how to define batteries or curricula of tasks that capture notions such as generality, transfer or learning to learn, with gradients of difficulty that actually represent the progress we want to make in several directions. The question of fully autonomous reproducibility must also be understood as the goals become more open and general.

We welcome regular papers, short papers, demo papers about benchmarks or tools, and position papers, and encourage discussions over a broad list of topics. As AEGAP is the result of a merger between the Third Workshop on Evaluating Generality and Progress in Artificial Intelligence (EGPAI), the Second Workshop on Architectures for Generality & Autonomy (AGA) and the First Workshop on General AI Architecture of Emergence and Autonomy (AAEA), we are interested in submissions on both evaluation and architectures:
IJCAI-18
    Analysis of requirements for autonomy and generality
    Design proposals for cognitive architectures targeting generality and/or autonomy
    Complex layered networked systems and architectures
    Synergies between AI approaches
    Integration of top-down and bottom-up approaches (e.g. logic-based and neural-inspired)
    Emergence of (symbolic) logic from neural networks
    New programming languages relevant to generality and autonomy
    New methodologies relevant to generality and autonomy
    New architectural principles relevant to generality and autonomy
    Complex (e.g. layered, hierarchical or recursive) network architectures for generality and autonomy
    New theoretical insights relevant to generality and autonomy
    Motivation (intrinsic, extrinsic) for enabling autonomous behavior selection and learning
    Analysis of the potential and limitations of existing approaches
    Methods to achieve general ((super)human-like) performance
    Methods for epigenetic development
    Baby machines and experience-based, continuous, online learning
    Seed-based programming and self-programming
    Education for systems with general intelligence and high levels of autonomy
    Understanding and comprehension
    Reasoning and common-sense
    Acquisition of causal models
    Cumulative knowledge acquisition
    Curiosity, emotion and motivation for enabling autonomous behavior and knowledge acquisition
    Meta-planning, reflection and self-improvement
    Principles of swarm intelligence for generality and autonomy
",2018
"The AI for Wildlife Conservation (AIWC) Workshop was held at the Federated Artificial Intelligence Meeting (FAIM) in Stockholm on July 15, 2018.

This workshop welcomes papers in a broad area of AI for wildlife conservation. The goal of this workshop is to facilitate the exchange of ideas, presentation of recent or preliminary results, and discussion of promising directions for the use of AI to tackle wildlife conservation challenges. With an organizing committee with both academic researchers and companies involved in conservation, we hope to foster collaboration and technology transfer from research institutions to practitioners in the field. Please see the Call for Papers for more details.

",2018
"Call for papers

Machine learning has achieved considerable successes in recent years, but these successes crucially rely on human machine learning experts, who select appropriate ML architectures (deep learning architectures or more traditional ML workflows) and their hyperparameters. As the complexity of these tasks is often beyond non-experts, the rapid growth of machine learning applications has created a demand for off-the-shelf machine learning methods that can be used easily and without expert knowledge. We call the resulting research area that targets progressive automation of machine learning AutoML.

AutoML aims to automate many different stages of the machine learning process such as:

    Model selection, hyper-parameter optimization, and model search

    Neural architecture search

    Meta learning and transfer learning

    Automatic feature extraction / construction

    Demonstrations (demos) of working AutoML systems

    Automatic generation of workflows / workflow reuse

    Automatic problem ingestion (from raw data and miscellaneous formats)

    Automatic feature transformation to match algorithm requirements

    Automatic detection and handling of skewed data and/or missing values

    Automatic acquisition of new data (active learning, experimental design)

    Automatic report writing (providing insight on automatic data analysis)

    Automatic selection of evaluation metrics / validation procedures

    Automatic selection of algorithms under time/space/power constraints

    Automatic prediction post-processing and calibration

    Automatic leakage detection

    Automatic inference and differentiation

        User interfaces and human-in-the-loop approaches for AutoML

We especially encourage demos of working AutoML systems; demo proposals are submitted through an accompanying paper.

All accepted papers will be presented as posters and in a 1-minute spotlight presentation. Two papers will also be invited for oral plenary presentation.",2018
"Workshop Description

As an increasing number of intelligent agents enter our lives and support us in a wider variety of tasks, the question of how we can interact with these agents in a simple and natural way becomes increasingly important. In the future, agents will not solely be recruited by us for a single, clearly restricted task, but agents will offer a broad range of support in different tasks. On the one hand, this will require that agents are able to learn when to support and how to mediate joint actions in a collaboration. On the other hand, agents must become able to break down goals into actionable subtasks and determine how to contribute towards overarching goals in a joint effort. These capabilities should scale towards mixed teams of humans and artificial agents in collaborative settings.As an increasing number of intelligent agents enter our lives and support us in a wider variety of tasks, the question of how we can interact with these agents in a simple and natural way becomes increasingly important. 

Research on Shared Autonomy focuses on how autonomous intelligent systems can successfully interact and shape each other’s autonomy spaces. It is about how two or more autonomous agents mediate how they individually and jointly can contribute to an overarching goal, but also at the same time fulfill their individual goals. The workshop aims, first, at agent models (algorithms, representations, evaluation metrics, datasets) that allow for goal-oriented interactions. Secondly, the main focus of the workshop is on how such models can be learned and adapt open-ended, over time and on various time scales. In short, how can we build robots and virtual agents that successful realize collaboration between humans and robots.

Impedance mismatches affect such aspects of teamwork as trust mechanisms, cooperative learning, understanding the division of cognitive labor, alignment of goals, adaptability of policies and plans, the granularity of policies and plans, and team roles.
Topics

We invite contributions targeting any areas of affecting teams that include humans and robots. Some of the topics of interest include, but are not limited to the following: 

    Joint adaptation (and co-adaptation) of coordination patterns in agents
    Representations for collaboration in HRI: intentions, goals, domain knowledge, beliefs about current situation
    Communication and planning at differing levels of abstraction• Learning models of teammates
    Transfer and incremental learning of task models, e.g., in cooperative tasks and in multi-agent systems
    Recognizing and predicting actions and/or motions of other agents
    Shared control in collaborative human-robot tasks: Roles, strategies, and the division of labor
    Learning and modeling human-agent interaction, human instructions and collaborative behavior. Trust and transparency in decision making",2018
"StarAI is currently provoking a lot of new research and has tremendous theoretical and practical implications. Theoretically, combining logic and probability in a unified representation and building general-purpose reasoning tools for it has been the dream of AI, dating back to the late 1980s. Practically, successful StarAI tools will enable new applications in several large, complex real-world domains including those involving big data, social networks, natural language processing, bioinformatics, the web, robotics and computer vision. Such domains are often characterized by rich relational structure and large amounts of uncertainty. Logic helps to effectively handle the former while probability helps her effectively manage the latter. We seek to invite researchers in all subfields of AI to attend the workshop and to explore together how to reach the goals imagined by the early AI pioneers.

The focus of the workshop will be on general-purpose representation, reasoning and learning tools for StarAI as well as practical applications. Specifically, the workshop will encourage active participation from researchers in the following communities: satisfiability (SAT), knowledge representation (KR), constraint satisfaction and programming (CP), (inductive) logic programming (LP and ILP), graphical models and probabilistic reasoning (UAI), statistical learning (NIPS, ICML, and AISTATS), graph mining (KDD and ECML PKDD) and probabilistic databases (VLDB and SIGMOD). It will also actively involve researchers from more applied communities, such as natural language processing (ACL and EMNLP), information retrieval (SIGIR, WWW and WSDM), vision (CVPR and ICCV), semantic web (ISWC and ESWC) and robotics (RSS and ICRA).",2018
